Chrom	Start	End	H37rv_GeneID	IntergenicRegion_IsNextTo_PLC_Gene	Intergenic_GeneToTheLeft	Intergenic_GeneToTheLeft_FuncCategory	Intergenic_GeneToTheRight	Intergenic_GeneToTheRight_FuncCategory
NC_000962.3	3587539	3587797	IntergenicRegion_2519_Rv3210c-Rv3211	False	Rv3210c	NotExcluded	Rv3211	NotExcluded
NC_000962.3	3589381	3589393	IntergenicRegion_2520_Rv3211-Rv3212	False	Rv3211	NotExcluded	Rv3212	NotExcluded
NC_000962.3	3590617	3590691	IntergenicRegion_2521_Rv3212-Rv3213c	False	Rv3212	NotExcluded	Rv3213c	NotExcluded
NC_000962.3	3591492	3591645	IntergenicRegion_2522_Rv3213c-Rv3214	False	Rv3213c	NotExcluded	Rv3214	NotExcluded
NC_000962.3	3594235	3594467	IntergenicRegion_2523_Rv3217c-Rv3218	False	Rv3217c	NotExcluded	Rv3218	NotExcluded
NC_000962.3	3595433	3595712	IntergenicRegion_2524_Rv3218-Rv3219	False	Rv3218	NotExcluded	Rv3219	NotExcluded
NC_000962.3	3595967	3596028	IntergenicRegion_2525_Rv3219-Rv3220c	False	Rv3219	NotExcluded	Rv3220c	NotExcluded
NC_000962.3	3597534	3597550	IntergenicRegion_2526_Rv3220c-Rv3221c	False	Rv3220c	NotExcluded	Rv3221c	NotExcluded
NC_000962.3	3597766	3598050	IntergenicRegion_2527_Rv3221c-Rv3221A	False	Rv3221c	NotExcluded	Rv3221A	NotExcluded
NC_000962.3	3599551	3599850	IntergenicRegion_2528_Rv3223c-Rv3224	False	Rv3223c	NotExcluded	Rv3224	NotExcluded
NC_000962.3	3602440	3602563	IntergenicRegion_2529_Rv3225c-Rv3226c	False	Rv3225c	NotExcluded	Rv3226c	NotExcluded
NC_000962.3	3603322	3603376	IntergenicRegion_2530_Rv3226c-Rv3227	False	Rv3226c	NotExcluded	Rv3227	NotExcluded
NC_000962.3	3605718	3605750	IntergenicRegion_2531_Rv3228-Rv3229c	False	Rv3228	NotExcluded	Rv3229c	NotExcluded
NC_000962.3	3607034	3607111	IntergenicRegion_2532_Rv3229c-Rv3230c	False	Rv3229c	NotExcluded	Rv3230c	NotExcluded
NC_000962.3	3608254	3608363	IntergenicRegion_2533_Rv3230c-Rv3231c	False	Rv3230c	NotExcluded	Rv3231c	NotExcluded
NC_000962.3	3609757	3609780	IntergenicRegion_2534_Rv3232c-Rv3233c	False	Rv3232c	NotExcluded	Rv3233c	NotExcluded
NC_000962.3	3610371	3610373	IntergenicRegion_2535_Rv3233c-Rv3234c	False	Rv3233c	NotExcluded	Rv3234c	NotExcluded
NC_000962.3	3611189	3611299	IntergenicRegion_2536_Rv3234c-Rv3235	False	Rv3234c	NotExcluded	Rv3235	NotExcluded
NC_000962.3	3611941	3611958	IntergenicRegion_2537_Rv3235-Rv3236c	False	Rv3235	NotExcluded	Rv3236c	NotExcluded
NC_000962.3	3613116	3613120	IntergenicRegion_2538_Rv3236c-Rv3237c	False	Rv3236c	NotExcluded	Rv3237c	NotExcluded
NC_000962.3	3613603	3613663	IntergenicRegion_2539_Rv3237c-Rv3238c	False	Rv3237c	NotExcluded	Rv3238c	NotExcluded
NC_000962.3	3614398	3614456	IntergenicRegion_2540_Rv3238c-Rv3239c	False	Rv3238c	NotExcluded	Rv3239c	NotExcluded
NC_000962.3	3617603	3617681	IntergenicRegion_2541_Rv3239c-Rv3240c	False	Rv3239c	NotExcluded	Rv3240c	NotExcluded
NC_000962.3	3620531	3620609	IntergenicRegion_2542_Rv3240c-Rv3241c	False	Rv3240c	NotExcluded	Rv3241c	NotExcluded
NC_000962.3	3621254	3621569	IntergenicRegion_2543_Rv3241c-Rv3242c	False	Rv3241c	NotExcluded	Rv3242c	NotExcluded
NC_000962.3	3622211	3622248	IntergenicRegion_2544_Rv3242c-Rv3243c	False	Rv3242c	NotExcluded	Rv3243c	NotExcluded
NC_000962.3	3623091	3623158	IntergenicRegion_2545_Rv3243c-Rv3244c	False	Rv3243c	NotExcluded	Rv3244c	NotExcluded
NC_000962.3	3626613	3626662	IntergenicRegion_2546_Rv3245c-Rv3246c	False	Rv3245c	NotExcluded	Rv3246c	NotExcluded
NC_000962.3	3627349	3627418	IntergenicRegion_2547_Rv3246c-Rv3247c	False	Rv3246c	NotExcluded	Rv3247c	NotExcluded
NC_000962.3	3628063	3628159	IntergenicRegion_2548_Rv3247c-Rv3248c	False	Rv3247c	NotExcluded	Rv3248c	NotExcluded
NC_000962.3	3629647	3629751	IntergenicRegion_2549_Rv3248c-Rv3249c	False	Rv3248c	NotExcluded	Rv3249c	NotExcluded
NC_000962.3	3630566	3630570	IntergenicRegion_2550_Rv3250c-Rv3251c	False	Rv3250c	NotExcluded	Rv3251c	NotExcluded
NC_000962.3	3631988	3632096	IntergenicRegion_2551_Rv3252c-Rv3253c	False	Rv3252c	NotExcluded	Rv3253c	NotExcluded
NC_000962.3	3633584	3633674	IntergenicRegion_2552_Rv3253c-Rv3254	False	Rv3253c	NotExcluded	Rv3254	NotExcluded
NC_000962.3	3636267	3636274	IntergenicRegion_2553_Rv3255c-Rv3256c	False	Rv3255c	NotExcluded	Rv3256c	NotExcluded
NC_000962.3	3638709	3638810	IntergenicRegion_2554_Rv3257c-Rv3258c	False	Rv3257c	NotExcluded	Rv3258c	NotExcluded
NC_000962.3	3639302	3639424	IntergenicRegion_2555_Rv3258c-Rv3259	False	Rv3258c	NotExcluded	Rv3259	NotExcluded
NC_000962.3	3639844	3639871	IntergenicRegion_2556_Rv3259-Rv3260c	False	Rv3259	NotExcluded	Rv3260c	NotExcluded
NC_000962.3	3640141	3640542	IntergenicRegion_2557_Rv3260c-Rv3261	False	Rv3260c	NotExcluded	Rv3261	NotExcluded
NC_000962.3	3642881	3643176	IntergenicRegion_2558_Rv3262-Rv3263	False	Rv3262	NotExcluded	Rv3263	NotExcluded
NC_000962.3	3644838	3644897	IntergenicRegion_2559_Rv3263-Rv3264c	False	Rv3263	NotExcluded	Rv3264c	NotExcluded
NC_000962.3	3645977	3645978	IntergenicRegion_2560_Rv3264c-Rv3265c	False	Rv3264c	NotExcluded	Rv3265c	NotExcluded
NC_000962.3	3646884	3646894	IntergenicRegion_2561_Rv3265c-Rv3266c	False	Rv3265c	NotExcluded	Rv3266c	NotExcluded
NC_000962.3	3647809	3647884	IntergenicRegion_2562_Rv3266c-Rv3267	False	Rv3266c	NotExcluded	Rv3267	NotExcluded
NC_000962.3	3649381	3649419	IntergenicRegion_2563_Rv3267-Rv3268	False	Rv3267	NotExcluded	Rv3268	NotExcluded
NC_000962.3	3650109	3650233	IntergenicRegion_2564_Rv3268-Rv3269	False	Rv3268	NotExcluded	Rv3269	NotExcluded
NC_000962.3	3650515	3650525	IntergenicRegion_2565_Rv3269-Rv3270	False	Rv3269	NotExcluded	Rv3270	NotExcluded
NC_000962.3	3653347	3653447	IntergenicRegion_2566_Rv3271c-Rv3272	False	Rv3271c	NotExcluded	Rv3272	NotExcluded
NC_000962.3	3654632	3654636	IntergenicRegion_2567_Rv3272-Rv3273	False	Rv3272	NotExcluded	Rv3273	NotExcluded
NC_000962.3	3658089	3658113	IntergenicRegion_2568_Rv3274c-Rv3275c	False	Rv3274c	NotExcluded	Rv3275c	NotExcluded
NC_000962.3	3661169	3661211	IntergenicRegion_2569_Rv3278c-Rv3279c	False	Rv3278c	NotExcluded	Rv3279c	NotExcluded
NC_000962.3	3662012	3662061	IntergenicRegion_2570_Rv3279c-Rv3280	False	Rv3279c	NotExcluded	Rv3280	NotExcluded
NC_000962.3	3664887	3664927	IntergenicRegion_2571_Rv3282-Rv3283	False	Rv3282	NotExcluded	Rv3283	NotExcluded
NC_000962.3	3666249	3666356	IntergenicRegion_2572_Rv3284-Rv3285	False	Rv3284	NotExcluded	Rv3285	NotExcluded
NC_000962.3	3668159	3668168	IntergenicRegion_2573_Rv3285-Rv3286c	False	Rv3285	NotExcluded	Rv3286c	NotExcluded
NC_000962.3	3669388	3669585	IntergenicRegion_2574_Rv3287c-Rv3288c	False	Rv3287c	NotExcluded	Rv3288c	NotExcluded
NC_000962.3	3669999	3670033	IntergenicRegion_2575_Rv3288c-Rv3289c	False	Rv3288c	NotExcluded	Rv3289c	NotExcluded
NC_000962.3	3670411	3670444	IntergenicRegion_2576_Rv3289c-Rv3290c	False	Rv3289c	NotExcluded	Rv3290c	NotExcluded
NC_000962.3	3671794	3671844	IntergenicRegion_2577_Rv3290c-Rv3291c	False	Rv3290c	NotExcluded	Rv3291c	NotExcluded
NC_000962.3	3672297	3672327	IntergenicRegion_2578_Rv3291c-Rv3292	False	Rv3291c	NotExcluded	Rv3292	NotExcluded
NC_000962.3	3673575	3673601	IntergenicRegion_2579_Rv3292-Rv3293	False	Rv3292	NotExcluded	Rv3293	NotExcluded
NC_000962.3	3675086	3675185	IntergenicRegion_2580_Rv3293-Rv3294c	False	Rv3293	NotExcluded	Rv3294c	NotExcluded
NC_000962.3	3675995	3676065	IntergenicRegion_2581_Rv3294c-Rv3295	False	Rv3294c	NotExcluded	Rv3295	NotExcluded
NC_000962.3	3676731	3676774	IntergenicRegion_2582_Rv3295-Rv3296	False	Rv3295	NotExcluded	Rv3296	NotExcluded
NC_000962.3	3681316	3681319	IntergenicRegion_2583_Rv3296-Rv3297	False	Rv3296	NotExcluded	Rv3297	NotExcluded
NC_000962.3	3682087	3682109	IntergenicRegion_2584_Rv3297-Rv3298c	False	Rv3297	NotExcluded	Rv3298c	NotExcluded
NC_000962.3	3683024	3683050	IntergenicRegion_2585_Rv3298c-Rv3299c	False	Rv3298c	NotExcluded	Rv3299c	NotExcluded
NC_000962.3	3685963	3685982	IntergenicRegion_2586_Rv3299c-Rv3300c	False	Rv3299c	NotExcluded	Rv3300c	NotExcluded
NC_000962.3	3686900	3686911	IntergenicRegion_2587_Rv3300c-Rv3301c	False	Rv3300c	NotExcluded	Rv3301c	NotExcluded
NC_000962.3	3687577	3687684	IntergenicRegion_2588_Rv3301c-Rv3302c	False	Rv3301c	NotExcluded	Rv3302c	NotExcluded
NC_000962.3	3689442	3689456	IntergenicRegion_2589_Rv3302c-Rv3303c	False	Rv3302c	NotExcluded	Rv3303c	NotExcluded
NC_000962.3	3690938	3691140	IntergenicRegion_2590_Rv3303c-Rv3304	False	Rv3303c	NotExcluded	Rv3304	NotExcluded
NC_000962.3	3691620	3691638	IntergenicRegion_2591_Rv3304-Rv3305c	False	Rv3304	NotExcluded	Rv3305c	NotExcluded
NC_000962.3	3693989	3694053	IntergenicRegion_2592_Rv3306c-Rv3307	False	Rv3306c	NotExcluded	Rv3307	NotExcluded
NC_000962.3	3694860	3694863	IntergenicRegion_2593_Rv3307-Rv3308	False	Rv3307	NotExcluded	Rv3308	NotExcluded
NC_000962.3	3696468	3696469	IntergenicRegion_2594_Rv3308-Rv3309c	False	Rv3308	NotExcluded	Rv3309c	NotExcluded
NC_000962.3	3697093	3697197	IntergenicRegion_2595_Rv3309c-Rv3310	False	Rv3309c	NotExcluded	Rv3310	NotExcluded
NC_000962.3	3698097	3698120	IntergenicRegion_2596_Rv3310-Rv3311	False	Rv3310	NotExcluded	Rv3311	NotExcluded
NC_000962.3	3699383	3699403	IntergenicRegion_2597_Rv3311-Rv3312c	False	Rv3311	NotExcluded	Rv3312c	NotExcluded
NC_000962.3	3700330	3700704	IntergenicRegion_2598_Rv3312c-Rv3312A	False	Rv3312c	NotExcluded	Rv3312A	NotExcluded
NC_000962.3	3701016	3701086	IntergenicRegion_2599_Rv3312A-Rv3313c	False	Rv3312A	NotExcluded	Rv3313c	NotExcluded
NC_000962.3	3703865	3704101	IntergenicRegion_2600_Rv3315c-Rv3316	False	Rv3315c	NotExcluded	Rv3316	NotExcluded
NC_000962.3	3704871	3704999	IntergenicRegion_2601_Rv3317-Rv3318	False	Rv3317	NotExcluded	Rv3318	NotExcluded
NC_000962.3	3707563	3707641	IntergenicRegion_2602_Rv3319-Rv3320c	False	Rv3319	NotExcluded	Rv3320c	NotExcluded
NC_000962.3	3708070	3708073	IntergenicRegion_2603_Rv3320c-Rv3321c	False	Rv3320c	NotExcluded	Rv3321c	NotExcluded
NC_000962.3	3708316	3708437	IntergenicRegion_2604_Rv3321c-Rv3322c	False	Rv3321c	NotExcluded	Rv3322c	NotExcluded
NC_000962.3	3710379	3710432	IntergenicRegion_2605_Rv3324A-Rv3325	True	Rv3324A	NotExcluded	Rv3325	InsertionSeqs_And_Phages
NC_000962.3	3711694	3711748	IntergenicRegion_2606_Rv3326-Rv3327	True	Rv3326	InsertionSeqs_And_Phages	Rv3327	InsertionSeqs_And_Phages
NC_000962.3	3714332	3714391	IntergenicRegion_2607_Rv3328c-Rv3329	False	Rv3328c	NotExcluded	Rv3329	NotExcluded
NC_000962.3	3715708	3715776	IntergenicRegion_2608_Rv3329-Rv3330	False	Rv3329	NotExcluded	Rv3330	NotExcluded
NC_000962.3	3716994	3717089	IntergenicRegion_2609_Rv3330-Rv3331	False	Rv3330	NotExcluded	Rv3331	NotExcluded
NC_000962.3	3719746	3719936	IntergenicRegion_2610_Rv3332-Rv3333c	False	Rv3332	NotExcluded	Rv3333c	NotExcluded
NC_000962.3	3720782	3721256	IntergenicRegion_2611_Rv3333c-Rv3334	False	Rv3333c	NotExcluded	Rv3334	NotExcluded
NC_000962.3	3721697	3721730	IntergenicRegion_2612_Rv3334-Rv3335c	False	Rv3334	NotExcluded	Rv3335c	NotExcluded
NC_000962.3	3722600	3722620	IntergenicRegion_2613_Rv3335c-Rv3336c	False	Rv3335c	NotExcluded	Rv3336c	NotExcluded
NC_000962.3	3723631	3723655	IntergenicRegion_2614_Rv3336c-Rv3337	False	Rv3336c	NotExcluded	Rv3337	NotExcluded
NC_000962.3	3724548	3724614	IntergenicRegion_2615_Rv3338-Rv3339c	False	Rv3338	NotExcluded	Rv3339c	NotExcluded
NC_000962.3	3725844	3726126	IntergenicRegion_2616_Rv3339c-Rv3340	False	Rv3339c	NotExcluded	Rv3340	NotExcluded
NC_000962.3	3727476	3727487	IntergenicRegion_2617_Rv3340-Rv3341	False	Rv3340	NotExcluded	Rv3341	NotExcluded
NC_000962.3	3729355	3729363	IntergenicRegion_2618_Rv3342-Rv3343c	True	Rv3342	NotExcluded	Rv3343c	PE/PPEs
NC_000962.3	3736935	3736983	IntergenicRegion_2619_Rv3343c-Rv3344c	True	Rv3343c	PE/PPEs	Rv3344c	PE/PPEs
NC_000962.3	3742774	3743197	IntergenicRegion_2620_Rv3345c-Rv3346c	True	Rv3345c	PE/PPEs	Rv3346c	Coscolla Repetitive Genes
NC_000962.3	3743455	3743710	IntergenicRegion_2621_Rv3346c-Rv3347c	True	Rv3346c	Coscolla Repetitive Genes	Rv3347c	PE/PPEs
NC_000962.3	3753184	3753764	IntergenicRegion_2622_Rv3347c-Rv3348	True	Rv3347c	PE/PPEs	Rv3348	InsertionSeqs_And_Phages
NC_000962.3	3754256	3754292	IntergenicRegion_2623_Rv3348-Rv3349c	True	Rv3348	InsertionSeqs_And_Phages	Rv3349c	InsertionSeqs_And_Phages
NC_000962.3	3755033	3755951	IntergenicRegion_2624_Rv3349c-Rv3350c	True	Rv3349c	InsertionSeqs_And_Phages	Rv3350c	PE/PPEs
NC_000962.3	3767102	3767345	IntergenicRegion_2625_Rv3350c-Rv3351c	True	Rv3350c	PE/PPEs	Rv3351c	NotExcluded
NC_000962.3	3768140	3768221	IntergenicRegion_2626_Rv3351c-Rv3352c	False	Rv3351c	NotExcluded	Rv3352c	NotExcluded
NC_000962.3	3768593	3768735	IntergenicRegion_2627_Rv3352c-Rv3353c	False	Rv3352c	NotExcluded	Rv3353c	NotExcluded
NC_000962.3	3768996	3769110	IntergenicRegion_2628_Rv3353c-Rv3354	False	Rv3353c	NotExcluded	Rv3354	NotExcluded
NC_000962.3	3769500	3769513	IntergenicRegion_2629_Rv3354-Rv3355c	True	Rv3354	NotExcluded	Rv3355c	Coscolla Repetitive Genes
NC_000962.3	3770649	3770772	IntergenicRegion_2630_Rv3356c-Rv3357	False	Rv3356c	NotExcluded	Rv3357	NotExcluded
NC_000962.3	3771302	3771343	IntergenicRegion_2631_Rv3358-Rv3359	False	Rv3358	NotExcluded	Rv3359	NotExcluded
NC_000962.3	3772534	3772650	IntergenicRegion_2632_Rv3359-Rv3360	False	Rv3359	NotExcluded	Rv3360	NotExcluded
NC_000962.3	3773567	3773573	IntergenicRegion_2633_Rv3361c-Rv3362c	False	Rv3361c	NotExcluded	Rv3362c	NotExcluded
NC_000962.3	3777501	3777736	IntergenicRegion_2634_Rv3365c-Rv3366	False	Rv3365c	NotExcluded	Rv3366	NotExcluded
NC_000962.3	3778201	3778567	IntergenicRegion_2635_Rv3366-Rv3367	True	Rv3366	NotExcluded	Rv3367	PE/PPEs
NC_000962.3	3781412	3781500	IntergenicRegion_2636_Rv3369-Rv3370c	False	Rv3369	NotExcluded	Rv3370c	NotExcluded
NC_000962.3	3784740	3784931	IntergenicRegion_2637_Rv3370c-Rv3371	False	Rv3370c	NotExcluded	Rv3371	NotExcluded
NC_000962.3	3786272	3786313	IntergenicRegion_2638_Rv3371-Rv3372	False	Rv3371	NotExcluded	Rv3372	NotExcluded
NC_000962.3	3787489	3787725	IntergenicRegion_2639_Rv3372-Rv3373	False	Rv3372	NotExcluded	Rv3373	NotExcluded
NC_000962.3	3788616	3788620	IntergenicRegion_2640_Rv3374-Rv3375	False	Rv3374	NotExcluded	Rv3375	NotExcluded
NC_000962.3	3790048	3790155	IntergenicRegion_2641_Rv3375-Rv3376	False	Rv3375	NotExcluded	Rv3376	NotExcluded
NC_000962.3	3790809	3790847	IntergenicRegion_2642_Rv3376-Rv3377c	False	Rv3376	NotExcluded	Rv3377c	NotExcluded
NC_000962.3	3792353	3792357	IntergenicRegion_2643_Rv3377c-Rv3378c	False	Rv3377c	NotExcluded	Rv3378c	NotExcluded
NC_000962.3	3793248	3793256	IntergenicRegion_2644_Rv3378c-Rv3379c	False	Rv3378c	NotExcluded	Rv3379c	NotExcluded
NC_000962.3	3794867	3795099	IntergenicRegion_2645_Rv3379c-Rv3380c	True	Rv3379c	NotExcluded	Rv3380c	InsertionSeqs_And_Phages
NC_000962.3	3796361	3796447	IntergenicRegion_2646_Rv3381c-Rv3382c	True	Rv3381c	InsertionSeqs_And_Phages	Rv3382c	NotExcluded
NC_000962.3	3798489	3799242	IntergenicRegion_2647_Rv3383c-Rv3384c	False	Rv3383c	NotExcluded	Rv3384c	NotExcluded
NC_000962.3	3799943	3800091	IntergenicRegion_2648_Rv3385c-Rv3386	True	Rv3385c	NotExcluded	Rv3386	InsertionSeqs_And_Phages
NC_000962.3	3801463	3801652	IntergenicRegion_2649_Rv3387-Rv3388	True	Rv3387	InsertionSeqs_And_Phages	Rv3388	PE/PPEs
NC_000962.3	3803848	3803918	IntergenicRegion_2650_Rv3388-Rv3389c	True	Rv3388	PE/PPEs	Rv3389c	NotExcluded
NC_000962.3	3804791	3804864	IntergenicRegion_2651_Rv3389c-Rv3390	False	Rv3389c	NotExcluded	Rv3390	NotExcluded
NC_000962.3	3805575	3805620	IntergenicRegion_2652_Rv3390-Rv3391	False	Rv3390	NotExcluded	Rv3391	NotExcluded
NC_000962.3	3808437	3808460	IntergenicRegion_2653_Rv3392c-Rv3393	False	Rv3392c	NotExcluded	Rv3393	NotExcluded
NC_000962.3	3809387	3809441	IntergenicRegion_2654_Rv3393-Rv3394c	False	Rv3393	NotExcluded	Rv3394c	NotExcluded
NC_000962.3	3811636	3811718	IntergenicRegion_2655_Rv3395c-Rv3395A	False	Rv3395c	NotExcluded	Rv3395A	NotExcluded
NC_000962.3	3812345	3812500	IntergenicRegion_2656_Rv3395A-Rv3396c	False	Rv3395A	NotExcluded	Rv3396c	NotExcluded
NC_000962.3	3814078	3814089	IntergenicRegion_2657_Rv3396c-Rv3397c	False	Rv3396c	NotExcluded	Rv3397c	NotExcluded
NC_000962.3	3814998	3815026	IntergenicRegion_2658_Rv3397c-Rv3398c	False	Rv3397c	NotExcluded	Rv3398c	NotExcluded
NC_000962.3	3816106	3816128	IntergenicRegion_2659_Rv3398c-Rv3399	False	Rv3398c	NotExcluded	Rv3399	NotExcluded
NC_000962.3	3817175	3817238	IntergenicRegion_2660_Rv3399-Rv3400	False	Rv3399	NotExcluded	Rv3400	NotExcluded
NC_000962.3	3818027	3818041	IntergenicRegion_2661_Rv3400-Rv3401	False	Rv3400	NotExcluded	Rv3401	NotExcluded
NC_000962.3	3820402	3820652	IntergenicRegion_2662_Rv3401-Rv3402c	False	Rv3401	NotExcluded	Rv3402c	NotExcluded
NC_000962.3	3821891	3822261	IntergenicRegion_2663_Rv3402c-Rv3403c	False	Rv3402c	NotExcluded	Rv3403c	NotExcluded
NC_000962.3	3823863	3823879	IntergenicRegion_2664_Rv3403c-Rv3404c	False	Rv3403c	NotExcluded	Rv3404c	NotExcluded
NC_000962.3	3824584	3824701	IntergenicRegion_2665_Rv3404c-Rv3405c	False	Rv3404c	NotExcluded	Rv3405c	NotExcluded
NC_000962.3	3825268	3825329	IntergenicRegion_2666_Rv3405c-Rv3406	False	Rv3405c	NotExcluded	Rv3406	NotExcluded
NC_000962.3	3826217	3826251	IntergenicRegion_2667_Rv3406-Rv3407	False	Rv3406	NotExcluded	Rv3407	NotExcluded
NC_000962.3	3826958	3826990	IntergenicRegion_2668_Rv3408-Rv3409c	False	Rv3408	NotExcluded	Rv3409c	NotExcluded
NC_000962.3	3828727	3828782	IntergenicRegion_2669_Rv3409c-Rv3410c	False	Rv3409c	NotExcluded	Rv3410c	NotExcluded
NC_000962.3	3829910	3829929	IntergenicRegion_2670_Rv3410c-Rv3411c	False	Rv3410c	NotExcluded	Rv3411c	NotExcluded
NC_000962.3	3831519	3831725	IntergenicRegion_2671_Rv3411c-Rv3412	False	Rv3411c	NotExcluded	Rv3412	NotExcluded
NC_000962.3	3832136	3832145	IntergenicRegion_2672_Rv3412-Rv3413c	False	Rv3412	NotExcluded	Rv3413c	NotExcluded
NC_000962.3	3833676	3833693	IntergenicRegion_2673_Rv3414c-Rv3415c	False	Rv3414c	NotExcluded	Rv3415c	NotExcluded
NC_000962.3	3834521	3834891	IntergenicRegion_2674_Rv3415c-Rv3416	False	Rv3415c	NotExcluded	Rv3416	NotExcluded
NC_000962.3	3835200	3835271	IntergenicRegion_2675_Rv3416-Rv3417c	False	Rv3416	NotExcluded	Rv3417c	NotExcluded
NC_000962.3	3836891	3836985	IntergenicRegion_2676_Rv3417c-Rv3418c	False	Rv3417c	NotExcluded	Rv3418c	NotExcluded
NC_000962.3	3837288	3837554	IntergenicRegion_2677_Rv3418c-Rv3419c	False	Rv3418c	NotExcluded	Rv3419c	NotExcluded
NC_000962.3	3841420	3841713	IntergenicRegion_2678_Rv3423c-Rv3424c	True	Rv3423c	NotExcluded	Rv3424c	Coscolla Repetitive Genes
NC_000962.3	3842076	3842238	IntergenicRegion_2679_Rv3424c-Rv3425	True	Rv3424c	Coscolla Repetitive Genes	Rv3425	PE/PPEs
NC_000962.3	3842769	3843035	IntergenicRegion_2680_Rv3425-Rv3426	True	Rv3425	PE/PPEs	Rv3426	PE/PPEs
NC_000962.3	3843734	3843884	IntergenicRegion_2681_Rv3426-Rv3427c	True	Rv3426	PE/PPEs	Rv3427c	InsertionSeqs_And_Phages
NC_000962.3	3844640	3844737	IntergenicRegion_2682_Rv3427c-Rv3428c	True	Rv3427c	InsertionSeqs_And_Phages	Rv3428c	InsertionSeqs_And_Phages
NC_000962.3	3845970	3847164	IntergenicRegion_2683_Rv3428c-Rv3429	True	Rv3428c	InsertionSeqs_And_Phages	Rv3429	PE/PPEs
NC_000962.3	3848805	3849293	IntergenicRegion_2684_Rv3430c-Rv3431c	True	Rv3430c	InsertionSeqs_And_Phages	Rv3431c	InsertionSeqs_And_Phages
NC_000962.3	3850139	3850371	IntergenicRegion_2685_Rv3431c-Rv3432c	True	Rv3431c	InsertionSeqs_And_Phages	Rv3432c	NotExcluded
NC_000962.3	3851754	3851791	IntergenicRegion_2686_Rv3432c-Rv3433c	False	Rv3432c	NotExcluded	Rv3433c	NotExcluded
NC_000962.3	3853213	3853214	IntergenicRegion_2687_Rv3433c-Rv3434c	False	Rv3433c	NotExcluded	Rv3434c	NotExcluded
NC_000962.3	3853928	3853938	IntergenicRegion_2688_Rv3434c-Rv3435c	False	Rv3434c	NotExcluded	Rv3435c	NotExcluded
NC_000962.3	3854793	3855014	IntergenicRegion_2689_Rv3435c-Rv3436c	False	Rv3435c	NotExcluded	Rv3436c	NotExcluded
NC_000962.3	3856889	3856910	IntergenicRegion_2690_Rv3436c-Rv3437	False	Rv3436c	NotExcluded	Rv3437	NotExcluded
NC_000962.3	3857387	3857396	IntergenicRegion_2691_Rv3437-Rv3438	False	Rv3437	NotExcluded	Rv3438	NotExcluded
NC_000962.3	3858239	3858258	IntergenicRegion_2692_Rv3438-Rv3439c	False	Rv3438	NotExcluded	Rv3439c	NotExcluded
NC_000962.3	3859662	3859664	IntergenicRegion_2693_Rv3439c-Rv3440c	False	Rv3439c	NotExcluded	Rv3440c	NotExcluded
NC_000962.3	3859976	3860023	IntergenicRegion_2694_Rv3440c-Rv3441c	False	Rv3440c	NotExcluded	Rv3441c	NotExcluded
NC_000962.3	3861370	3861494	IntergenicRegion_2695_Rv3441c-Rv3442c	False	Rv3441c	NotExcluded	Rv3442c	NotExcluded
NC_000962.3	3862390	3862623	IntergenicRegion_2696_Rv3443c-Rv3444c	False	Rv3443c	NotExcluded	Rv3444c	NotExcluded
NC_000962.3	3862926	3862946	IntergenicRegion_2697_Rv3444c-Rv3445c	False	Rv3444c	NotExcluded	Rv3445c	NotExcluded
NC_000962.3	3863264	3863316	IntergenicRegion_2698_Rv3445c-Rv3446c	False	Rv3445c	NotExcluded	Rv3446c	NotExcluded
NC_000962.3	3868238	3868351	IntergenicRegion_2699_Rv3447c-Rv3448	False	Rv3447c	NotExcluded	Rv3448	NotExcluded
NC_000962.3	3872496	3872616	IntergenicRegion_2700_Rv3450c-Rv3451	False	Rv3450c	NotExcluded	Rv3451	NotExcluded
NC_000962.3	3873405	3873451	IntergenicRegion_2701_Rv3451-Rv3452	False	Rv3451	NotExcluded	Rv3452	NotExcluded
NC_000962.3	3874132	3874403	IntergenicRegion_2702_Rv3452-Rv3453	False	Rv3452	NotExcluded	Rv3453	NotExcluded
NC_000962.3	3874736	3874821	IntergenicRegion_2703_Rv3453-Rv3454	False	Rv3453	NotExcluded	Rv3454	NotExcluded
NC_000962.3	3876822	3876889	IntergenicRegion_2704_Rv3455c-Rv3456c	False	Rv3455c	NotExcluded	Rv3456c	NotExcluded
NC_000962.3	3877432	3877463	IntergenicRegion_2705_Rv3456c-Rv3457c	False	Rv3456c	NotExcluded	Rv3457c	NotExcluded
NC_000962.3	3878507	3878658	IntergenicRegion_2706_Rv3457c-Rv3458c	False	Rv3457c	NotExcluded	Rv3458c	NotExcluded
NC_000962.3	3879264	3879272	IntergenicRegion_2707_Rv3458c-Rv3459c	False	Rv3458c	NotExcluded	Rv3459c	NotExcluded
NC_000962.3	3879692	3879695	IntergenicRegion_2708_Rv3459c-Rv3460c	False	Rv3459c	NotExcluded	Rv3460c	NotExcluded
NC_000962.3	3880070	3880285	IntergenicRegion_2709_Rv3460c-Rv3461c	False	Rv3460c	NotExcluded	Rv3461c	NotExcluded
NC_000962.3	3880399	3880431	IntergenicRegion_2710_Rv3461c-Rv3462c	False	Rv3461c	NotExcluded	Rv3462c	NotExcluded
NC_000962.3	3880653	3880906	IntergenicRegion_2711_Rv3462c-Rv3463	False	Rv3462c	NotExcluded	Rv3463	NotExcluded
NC_000962.3	3881764	3881836	IntergenicRegion_2712_Rv3463-Rv3464	False	Rv3463	NotExcluded	Rv3464	NotExcluded
