Chrom	Start	End	Strand	H37rv_GeneID	Symbol	Feature	ExcludedGroup_Category	PEandPPE_Subfamily	Product	Functional_Category	Is_Pseudogene	Mean_EBR_36CI	gene_PercentPerfect_EBR_36CI	gene_ProportionWith_NANs_EBR_36CI	gene_GC_Content	Mean_PileupMapScore_K50_E4	Mean_PileupMapScore_K100_E4	Mean_PileupMapScore_K125_E4	Length
NC_000962.3	3859664	3859976	-	Rv3440c	Rv3440c	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	68.91025641025641	1.0	1.0	1.0	312
NC_000962.3	3860023	3861370	-	Rv3441c	mrsA	CDS	NotExcluded	None	Probable phospho-sugar mutase / MrsA protein homolog	intermediary metabolism and respiration	No	0.9991751216695538	97.03043801039347	0.0	69.48775055679288	1.0	1.0	1.0	1347
NC_000962.3	3861494	3861950	-	Rv3442c	rpsI	CDS	NotExcluded	None	30S ribosomal protein S9 RpsI	information pathways	No	0.996832358674464	92.10526315789474	0.0	67.10526315789474	1.0	1.0	1.0	456
NC_000962.3	3861946	3862390	-	Rv3443c	rplM	CDS	NotExcluded	None	50S ribosomal protein L13 RplM	information pathways	No	0.9935560560560561	76.8018018018018	0.0	65.09009009009009	1.0	1.0	1.0	444
NC_000962.3	3862623	3862926	-	Rv3444c	esxT	CDS	NotExcluded	None	Putative ESAT-6 like protein EsxT	cell wall and cell processes	No	1.0	100.0	0.0	65.01650165016501	1.0	1.0	1.0	303
NC_000962.3	3862946	3863264	-	Rv3445c	esxU	CDS	NotExcluded	None	ESAT-6 like protein EsxU	cell wall and cell processes	No	1.0	100.0	0.0	66.98113207547169	1.0	1.0	1.0	318
NC_000962.3	3863316	3864531	-	Rv3446c	Rv3446c	CDS	NotExcluded	None	Hypothetical alanine and valine rich protein	conserved hypotheticals	No	0.9984224965706446	94.32098765432099	0.0	71.19341563786008	1.0	1.0	1.0	1215
NC_000962.3	3864527	3868238	-	Rv3447c	eccC4	CDS	NotExcluded	None	ESX conserved component EccC4. ESX-4 type VII secretion system protein. Probable membrane protein.	cell wall and cell processes	No	0.9999850294919009	99.94610617084344	0.0	65.99299380220965	1.0	1.0	1.0	3711
NC_000962.3	3868351	3869755	+	Rv3448	eccD4	CDS	NotExcluded	None	ESX conserved component EccD4. ESX-4 type VII secretion system protein. Probable integral membrane protein.	cell wall and cell processes	No	1.0	100.0	0.0	67.45014245014245	1.0	1.0	1.0	1404
NC_000962.3	3869751	3871119	+	Rv3449	mycP4	CDS	NotExcluded	None	Probable membrane-anchored mycosin MycP4 (serine protease) (subtilisin-like protease) (subtilase-like) (mycosin-4)	intermediary metabolism and respiration	No	1.0	100.0	0.0	69.15204678362574	1.0	1.0	1.0	1368
NC_000962.3	3871083	3872496	-	Rv3450c	eccB4	CDS	NotExcluded	None	ESX conserved component EccB4. ESX-4 type VII secretion system protein. Probable membrane protein.	cell wall and cell processes	No	0.9993512620901155	97.66454352441613	0.0	70.13446567586695	1.0	1.0	1.0	1413
NC_000962.3	3872616	3873405	+	Rv3451	cut3	CDS	NotExcluded	None	Probable cutinase precursor Cut3	cell wall and cell processes	No	1.0	100.0	0.0	65.39923954372624	1.0	1.0	1.0	789
NC_000962.3	3873451	3874132	+	Rv3452	cut4	CDS	NotExcluded	None	Probable cutinase precursor Cut4	cell wall and cell processes	No	0.9950236580192527	93.53891336270192	0.0	68.4287812041116	1.0	1.0	1.0	681
NC_000962.3	3874403	3874736	+	Rv3453	Rv3453	CDS	NotExcluded	None	Possible conserved transmembrane protein	cell wall and cell processes	No	0.998998998998999	96.3963963963964	0.0	63.36336336336336	1.0	1.0	1.0	333
NC_000962.3	3874821	3876090	+	Rv3454	Rv3454	CDS	NotExcluded	None	Probable conserved integral membrane protein	cell wall and cell processes	No	0.9994527624551266	98.02994483845548	0.0	60.126083530338846	1.0	1.0	1.0	1269
NC_000962.3	3876051	3876822	-	Rv3455c	truA	CDS	NotExcluded	None	Probable tRNA pseudouridine synthase a TruA (pseudouridylate synthase I) (pseudouridine synthase I) (uracil hydrolyase)	information pathways	No	1.0	100.0	0.0	68.09338521400778	1.0	1.0	1.0	771
NC_000962.3	3876889	3877432	-	Rv3456c	rplQ	CDS	NotExcluded	None	50S ribosomal protein L17 RplQ	information pathways	No	1.0	100.0	0.0	64.82504604051566	1.0	1.0	1.0	543
NC_000962.3	3877463	3878507	-	Rv3457c	rpoA	CDS	NotExcluded	None	Probable DNA-directed RNA polymerase (alpha chain) RpoA (transcriptase alpha chain) (RNA polymerase alpha subunit) (DNA-directed RNA nucleotidyltransferase)	information pathways	No	1.0	100.0	0.0	63.50574712643678	1.0	1.0	1.0	1044
NC_000962.3	3878658	3879264	-	Rv3458c	rpsD	CDS	NotExcluded	None	30S ribosomal protein S4 RpsD	information pathways	No	1.0	100.0	0.0	63.53135313531353	1.0	1.0	1.0	606
NC_000962.3	3879272	3879692	-	Rv3459c	rpsK	CDS	NotExcluded	None	30S ribosomal protein S11 RpsK	information pathways	No	1.0	100.0	0.0	68.0952380952381	1.0	1.0	1.0	420
NC_000962.3	3879695	3880070	-	Rv3460c	rpsM	CDS	NotExcluded	None	30S ribosomal protein S13 RpsM	information pathways	No	1.0	100.0	0.0	62.93333333333333	1.0	1.0	1.0	375
NC_000962.3	3880285	3880399	-	Rv3461c	rpmJ	CDS	NotExcluded	None	50S ribosomal protein L36 RpmJ	information pathways	No	1.0	100.0	0.0	57.89473684210526	1.0	1.0	1.0	114
NC_000962.3	3880431	3880653	-	Rv3462c	infA	CDS	NotExcluded	None	Probable translation initiation factor if-1 InfA	information pathways	No	0.9998748748748749	99.54954954954955	0.0	62.16216216216216	1.0	1.0	1.0	222
NC_000962.3	3880906	3881764	+	Rv3463	Rv3463	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	65.96736596736596	1.0	1.0	1.0	858
NC_000962.3	3881836	3882832	+	Rv3464	rmlB	CDS	NotExcluded	None	dTDP-glucose 4,6-dehydratase RmlB	intermediary metabolism and respiration	No	1.0	100.0	0.0	63.55421686746988	1.0	1.0	1.0	996
NC_000962.3	3882833	3883442	+	Rv3465	rmlC	CDS	NotExcluded	None	dTDP-4-dehydrorhamnose 3,5-epimerase RmlC (dTDP-4-keto-6-deoxyglucose 3,5-epimerase) (dTDP-L-rhamnose synthetase) (thymidine diphospho-4-keto-rhamnose 3,5-epimerase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	62.725779967159276	1.0	1.0	1.0	609
NC_000962.3	3883524	3884193	+	Rv3466	Rv3466	CDS	InsertionSeqs_And_Phages	None	Conserved hypothetical protein	insertion seqs and phages	No	0.5908071748878924	20.62780269058296	0.0	66.3677130044843	0.4152962279521675	0.4785748378176383	0.4910312466367714	669
NC_000962.3	3883963	3884917	+	Rv3467	Rv3467	CDS	InsertionSeqs_And_Phages	None	Conserved hypothetical protein	insertion seqs and phages	No	0.2967621709760074	1.1530398322851152	0.0	67.50524109014675	0.35546790618448637	0.3740999848008387	0.3828019458700211	954
NC_000962.3	3884974	3886069	-	Rv3468c	Rv3468c	CDS	NotExcluded	None	Possible dTDP-glucose 4,6-dehydratase	intermediary metabolism and respiration	No	1.0	100.0	0.0	66.11872146118722	1.0	1.0	1.0	1095
NC_000962.3	3886072	3887083	-	Rv3469c	mhpE	CDS	NotExcluded	None	Probable 4-hydroxy-2-oxovalerate aldolase MhpE (HOA)	intermediary metabolism and respiration	No	1.0	100.0	0.0	63.204747774480715	1.0	1.0	1.0	1011
NC_000962.3	3887143	3888802	-	Rv3470c	ilvB2	CDS	NotExcluded	None	Probable acetolactate synthase (large subunit) IlvB2 (AHAS) (acetohydroxy-acid synthase large subunit) (ALS)	intermediary metabolism and respiration	No	1.0	100.0	0.0	65.82278481012658	1.0	1.0	1.0	1659
NC_000962.3	3888807	3889341	-	Rv3471c	Rv3471c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	65.91760299625469	1.0	1.0	1.0	534
NC_000962.3	3889361	3889868	+	Rv3472	Rv3472	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	66.27218934911242	1.0	1.0	1.0	507
NC_000962.3	3889947	3890733	-	Rv3473c	bpoA	CDS	NotExcluded	None	Possible peroxidase BpoA (non-haem peroxidase)	virulence, detoxification, adaptation	No	1.0	100.0	0.0	65.39440203562341	1.0	1.0	1.0	786
NC_000962.3	3890829	3891156	+	Rv3474	Rv3474	CDS	InsertionSeqs_And_Phages	None	Possible transposase for insertion element IS6110 (fragment)	insertion seqs and phages	No		0.0	1.0	65.74923547400611	0.0625	0.08815889359327217	0.11444913303975536	327
NC_000962.3	3891104	3892091	+	Rv3475	Rv3475	CDS	InsertionSeqs_And_Phages	None	Possible transposase for insertion element IS6110 [second part]	insertion seqs and phages	No		0.0	1.0	64.03242147923	0.0625013444012158	0.07338447045795339	0.08267509431975684	987
NC_000962.3	3892370	3893720	-	Rv3476c	kgtP	CDS	NotExcluded	None	Probable dicarboxylic acid transport integral membrane protein KgtP (dicarboxylate transporter)	cell wall and cell processes	No	0.9978189300411523	92.14814814814815	0.0	59.925925925925924	1.0	1.0	1.0	1350
NC_000962.3	3894092	3894389	+	Rv3477	PE31	CDS	PE/PPEs	PE_IV_	PE family protein PE31	PE/PPE	No	1.0	100.0	0.0	65.65656565656566	1.0	1.0	1.0	297
NC_000962.3	3894425	3895607	+	Rv3478	PPE60	CDS	PE/PPEs	PPE_SL-4_PPE-SVP	PE family protein PPE60	PE/PPE	No	0.9884141755969168	79.01861252115059	0.0	68.61252115059222	0.5871205474619289	0.7028030778341794	0.7523439940778341	1182
NC_000962.3	3895819	3898885	+	Rv3479	Rv3479	CDS	NotExcluded	None	Possible transmembrane protein	cell wall and cell processes	No	1.0	100.0	0.0	64.93803000652316	1.0	1.0	1.0	3066
NC_000962.3	3898908	3900402	-	Rv3480c	Rv3480c	CDS	NotExcluded	None	Possible triacylglycerol synthase (diacylglycerol acyltransferase)	lipid metabolism	No	1.0	100.0	0.0	64.3908969210174	1.0	1.0	1.0	1494
NC_000962.3	3900492	3901182	-	Rv3481c	Rv3481c	CDS	NotExcluded	None	Probable integral membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	64.92753623188406	1.0	1.0	1.0	690
NC_000962.3	3901323	3902106	-	Rv3482c	Rv3482c	CDS	NotExcluded	None	Probable conserved membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	65.90038314176245	1.0	1.0	1.0	783
NC_000962.3	3902149	3902812	-	Rv3483c	Rv3483c	CDS	NotExcluded	None	Possible exported protein	cell wall and cell processes	No	0.9992458521870287	97.28506787330316	0.0	66.81749622926094	1.0	1.0	1.0	663
NC_000962.3	3903077	3904616	+	Rv3484	cpsA	CDS	NotExcluded	None	Possible conserved protein CpsA	conserved hypotheticals	No	1.0	100.0	0.0	65.75698505523067	1.0	1.0	1.0	1539
NC_000962.3	3904621	3905566	-	Rv3485c	Rv3485c	CDS	NotExcluded	None	Probable short-chain type dehydrogenase/reductase	intermediary metabolism and respiration	No	0.9993827160493828	97.77777777777777	0.0	64.65608465608466	1.0	1.0	1.0	945
NC_000962.3	3905771	3906221	+	Rv3486	Rv3486	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	64.44444444444444	1.0	1.0	1.0	450
NC_000962.3	3906173	3907007	-	Rv3487c	lipF	CDS	NotExcluded	None	Probable esterase/lipase LipF	intermediary metabolism and respiration	No	1.0	100.0	0.0	64.86810551558753	1.0	1.0	1.0	834
NC_000962.3	3907666	3907990	+	Rv3488	Rv3488	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	71.29629629629629	1.0	1.0	1.0	324
NC_000962.3	3908071	3908236	+	Rv3489	Rv3489	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No	1.0	100.0	0.0	60.0	1.0	1.0	1.0	165
NC_000962.3	3908235	3909738	+	Rv3490	otsA	CDS	NotExcluded	None	Alpha, alpha-trehalose-phosphate synthase [UDP-forming] OtsA (trehalose-6-phosphate synthase) (UDP-glucose-glucosephosphate glucosyltransferase) (trehalosephosphate-UDP glucosyltransferase) (trehalose-6-phosphate synthetase) (trehalose-phosphate synthase) (trehalose-phosphate synthetase) (transglucosylase) (trehalosephosphate-UDP glucosyl transferase)	virulence, detoxification, adaptation	No	1.0	100.0	0.0	65.60212907518297	1.0	1.0	1.0	1503
NC_000962.3	3909889	3910468	+	Rv3491	Rv3491	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No	0.9999520245634235	99.8272884283247	0.0	62.34887737478411	1.0	1.0	1.0	579
NC_000962.3	3910464	3910947	-	Rv3492c	Rv3492c	CDS	NotExcluded	None	Conserved hypothetical Mce associated protein	conserved hypotheticals	No	0.9970094317920405	89.23395445134575	0.0	60.869565217391305	1.0	1.0	1.0	483
NC_000962.3	3910946	3911675	-	Rv3493c	Rv3493c	CDS	NotExcluded	None	Conserved hypothetical Mce associated alanine and valine rich protein	conserved hypotheticals	No	1.0	100.0	0.0	67.07818930041152	1.0	1.0	1.0	729
NC_000962.3	3911674	3913369	-	Rv3494c	mce4F	CDS	NotExcluded	None	Mce-family protein Mce4F	virulence, detoxification, adaptation	No	0.9993936414290396	97.81710914454277	0.0	67.90560471976401	1.0	1.0	1.0	1695
NC_000962.3	3913379	3914534	-	Rv3495c	lprN	CDS	NotExcluded	None	Possible Mce-family lipoprotein LprN (Mce-family lipoprotein Mce4E)	cell wall and cell processes	No	1.0	100.0	0.0	62.25108225108225	1.0	1.0	1.0	1155
NC_000962.3	3914530	3915886	-	Rv3496c	mce4D	CDS	NotExcluded	None	Mce-family protein Mce4D	virulence, detoxification, adaptation	No	1.0	100.0	0.0	66.22418879056048	1.0	1.0	1.0	1356
NC_000962.3	3915882	3916956	-	Rv3497c	mce4C	CDS	NotExcluded	None	Mce-family protein Mce4C	virulence, detoxification, adaptation	No	1.0	100.0	0.0	64.05959031657356	1.0	1.0	1.0	1074
NC_000962.3	3916945	3917998	-	Rv3498c	mce4B	CDS	NotExcluded	None	Mce-family protein Mce4B	virulence, detoxification, adaptation	No	1.0	100.0	0.0	64.29249762583096	1.0	1.0	1.0	1053
NC_000962.3	3917997	3919200	-	Rv3499c	mce4A	CDS	NotExcluded	None	Mce-family protein Mce4A	virulence, detoxification, adaptation	No	0.9989840214279118	96.34247714048213	0.0	61.34663341645885	1.0	1.0	1.0	1203
NC_000962.3	3919219	3920062	-	Rv3500c	yrbE4B	CDS	NotExcluded	None	Conserved integral membrane protein YrbE4B. Possible ABC transporter.	virulence, detoxification, adaptation	No	0.9997034400948992	98.93238434163702	0.0	62.98932384341637	1.0	1.0	1.0	843
NC_000962.3	3920096	3920861	-	Rv3501c	yrbE4A	CDS	NotExcluded	None	Conserved integral membrane protein YrbE4A. Possible ABC transporter.	virulence, detoxification, adaptation	No	0.9996732026143791	98.95424836601308	0.0	62.87581699346405	0.9915032679738562	1.0	1.0	765
NC_000962.3	3921086	3922040	-	Rv3502c	Rv3502c	CDS	NotExcluded	None	Probable short-chain type dehydrogenase/reductase. Possible 17-beta-hydroxysteroid dehydrogenase.	intermediary metabolism and respiration	No	1.0	100.0	0.0	67.40041928721175	1.0	1.0	1.0	954
NC_000962.3	3922064	3922256	-	Rv3503c	fdxD	CDS	NotExcluded	None	Probable ferredoxin FdxD	intermediary metabolism and respiration	No	1.0	100.0	0.0	62.5	1.0	1.0	1.0	192
NC_000962.3	3922470	3923673	+	Rv3504	fadE26	CDS	NotExcluded	None	Probable acyl-CoA dehydrogenase FadE26	lipid metabolism	No	1.0	100.0	0.0	65.83541147132169	1.0	1.0	1.0	1203
NC_000962.3	3923697	3924819	+	Rv3505	fadE27	CDS	NotExcluded	None	Probable acyl-CoA dehydrogenase FadE27	lipid metabolism	No	1.0	100.0	0.0	68.36007130124777	1.0	1.0	1.0	1122
NC_000962.3	3924889	3926398	+	Rv3506	fadD17	CDS	NotExcluded	None	Fatty-acid-CoA synthetase FadD17 (fatty-acid-CoA synthase) (fatty-acid-CoA ligase)	lipid metabolism	No	1.0	100.0	0.0	66.40159045725646	1.0	1.0	1.0	1509
NC_000962.3	3926568	3930714	+	Rv3507	PE_PGRS53	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS53	PE/PPE	No	0.8348609101141663	22.551857211770383	0.0	78.36468885672937	0.9821226660877954	1.0	1.0	4146
NC_000962.3	3931004	3936710	+	Rv3508	PE_PGRS54	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS54	PE/PPE	No	0.5333758153769621	2.225727304591658	0.03697861899754644	80.52926743778478	0.5838653065194532	0.6626270191026989	0.6804696503680336	5706
NC_000962.3	3936876	3938424	-	Rv3509c	ilvX	CDS	NotExcluded	None	Probable acetohydroxyacid synthase IlvX (acetolactate synthase)	intermediary metabolism and respiration	No	0.9999641113982198	99.87080103359173	0.0	68.34625322997417	1.0	1.0	1.0	1548
NC_000962.3	3938420	3939257	-	Rv3510c	Rv3510c	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	64.15770609318996	1.0	1.0	1.0	837
NC_000962.3	3939616	3941761	+	Rv3511	PE_PGRS55	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS55	PE/PPE	No	0.8813812113812114	22.377622377622377	0.0	76.92307692307692	0.8830608855944055	0.9366876456876456	0.9608671328671329	2145
NC_000962.3	3941723	3944963	+	Rv3512	PE_PGRS56	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS56	PE/PPE	No	0.8062252819197264	0.0	0.0	80.18518518518519	0.9518879164506174	0.9837206790123457	0.9917604938271605	3240
NC_000962.3	3945091	3945748	-	Rv3513c	fadD18	CDS	Coscolla Repetitive Genes	None	Probable fatty-acid-CoA ligase FadD18 (fragment) (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	lipid metabolism	No	0.9697699983088112	44.74885844748858	0.0	65.14459665144597	0.6454033485540335	0.6834322678843227	0.7024535768645358	657
NC_000962.3	3945793	3950263	+	Rv3514	PE_PGRS57	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS57	PE/PPE	No	0.4989086148538705	4.3624161073825505	0.03959731543624161	80.58165548098434	0.44954835234899326	0.5695450590604026	0.6129589297539151	4470
NC_000962.3	3950823	3952470	-	Rv3515c	fadD19	CDS	Coscolla Repetitive Genes	None	Fatty-acid-CoA ligase FadD19 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	lipid metabolism	No	0.9659803867454141	69.64177292046145	0.0	64.35944140862173	0.858548876745598	0.8737188828172434	0.8813066180935033	1647
NC_000962.3	3952543	3953335	+	Rv3516	echA19	CDS	NotExcluded	None	Possible enoyl-CoA hydratase EchA19 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase)	lipid metabolism	No	1.0	100.0	0.0	66.79292929292929	0.9999095117676767	1.0	1.0	792
NC_000962.3	3953430	3954270	+	Rv3517	Rv3517	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	0.999074074074074	97.61904761904762	0.0	67.02380952380952	1.0	1.0	1.0	840
NC_000962.3	3954324	3955521	-	Rv3518c	cyp142	CDS	NotExcluded	None	Probable cytochrome P450 monooxygenase 142 Cyp142	intermediary metabolism and respiration	No	1.0	100.0	0.0	64.41102756892231	1.0	1.0	1.0	1197
NC_000962.3	3955549	3956260	+	Rv3519	Rv3519	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No	1.0	100.0	0.0	65.40084388185655	1.0	1.0	1.0	711
NC_000962.3	3956324	3957368	-	Rv3520c	Rv3520c	CDS	NotExcluded	None	Possible coenzyme F420-dependent oxidoreductase	intermediary metabolism and respiration	No	0.999946785866326	99.80842911877394	0.0	67.43295019157088	1.0	1.0	1.0	1044
NC_000962.3	3957520	3958432	+	Rv3521	Rv3521	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	66.11842105263158	1.0	1.0	1.0	912
NC_000962.3	3958447	3959512	+	Rv3522	ltp4	CDS	NotExcluded	None	Possible lipid transfer protein or keto acyl-CoA thiolase Ltp4	lipid metabolism	No	1.0	100.0	0.0	65.63380281690141	1.0	1.0	1.0	1065
NC_000962.3	3959528	3960713	+	Rv3523	ltp3	CDS	NotExcluded	None	Probable lipid carrier protein or keto acyl-CoA thiolase Ltp3	lipid metabolism	No	1.0	100.0	0.0	65.48523206751055	1.0	1.0	1.0	1185
NC_000962.3	3960754	3961786	+	Rv3524	Rv3524	CDS	NotExcluded	None	Probable conserved membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	62.01550387596899	1.0	1.0	1.0	1032
NC_000962.3	3961799	3962324	-	Rv3525c	Rv3525c	CDS	NotExcluded	None	Possible siderophore-binding protein	intermediary metabolism and respiration	No	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	525
NC_000962.3	3962438	3963599	+	Rv3526	kshA	CDS	NotExcluded	None	Oxygenase component of 3-ketosteroid-9-alpha-hydroxylase KshA	intermediary metabolism and respiration	No	0.9997607426547994	99.13867355727821	0.0	60.723514211886304	1.0	1.0	1.0	1161
NC_000962.3	3963604	3964054	+	Rv3527	Rv3527	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	64.88888888888889	1.0	1.0	1.0	450
NC_000962.3	3964478	3965192	-	Rv3528c	Rv3528c	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No	0.9991830065359478	97.05882352941177	0.0	48.59943977591036	1.0	1.0	1.0	714
NC_000962.3	3965883	3967038	-	Rv3529c	Rv3529c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	0.99992784992785	99.74025974025975	0.0	62.510822510822514	1.0	1.0	1.0	1155
NC_000962.3	3967037	3967820	-	Rv3530c	Rv3530c	CDS	NotExcluded	None	Possible oxidoreductase	intermediary metabolism and respiration	No	1.0	100.0	0.0	62.57982120051086	1.0	1.0	1.0	783
NC_000962.3	3967816	3968944	-	Rv3531c	Rv3531c	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	64.18439716312056	1.0	1.0	1.0	1128
NC_000962.3	3969342	3970563	+	Rv3532	PPE61	CDS	PE/PPEs	PPE_SL-4_PPE-SVP	PPE family protein PPE61	PE/PPE	No	0.9992264992264993	97.21539721539722	0.0	66.5028665028665	1.0	1.0	1.0	1221
NC_000962.3	3970704	3972453	-	Rv3533c	PPE62	CDS	PE/PPEs	PPE_SL-5_PPE-MPTR	PPE family protein PPE62	PE/PPE	No	0.9991423670668954	96.91252144082333	0.0	65.80903373356203	0.9751477026872498	1.0	1.0	1749
NC_000962.3	3972551	3973592	-	Rv3534c	hsaF	CDS	NotExcluded	None	Probable 4-hydroxy-2-oxovalerate aldolase (HOA)	intermediary metabolism and respiration	No	1.0	100.0	0.0	66.37848222862632	1.0	1.0	1.0	1041
NC_000962.3	3973588	3974500	-	Rv3535c	hsaG	CDS	NotExcluded	None	Probable acetaldehyde dehydrogenase (acetaldehyde dehydrogenase [acetylating])	intermediary metabolism and respiration	No	0.9986903021442495	96.05263157894737	0.0	66.77631578947368	1.0	1.0	1.0	912
NC_000962.3	3974510	3975296	-	Rv3536c	hsaE	CDS	NotExcluded	None	Probable hydratase	intermediary metabolism and respiration	No	1.0	100.0	0.0	66.41221374045801	1.0	1.0	1.0	786
NC_000962.3	3975368	3977060	+	Rv3537	kstD	CDS	NotExcluded	None	Probable dehydrogenase	intermediary metabolism and respiration	No	1.0	100.0	0.0	64.71631205673759	1.0	1.0	1.0	1692
NC_000962.3	3977061	3977922	+	Rv3538	Rv3538	CDS	NotExcluded	None	Probable dehydrogenase. Possible 2-enoyl acyl-CoA hydratase.	intermediary metabolism and respiration	No	1.0	100.0	0.0	66.31823461091754	1.0	1.0	1.0	861
